4.66	4.846
4.68	4.762
4.7	4.68
4.72	4.599
4.74	4.52
4.76	4.443
4.78	4.367
4.8	4.293
4.82	4.221
4.84	4.15
4.86	4.08
4.88	4.012
4.9	3.946
4.92	3.881
4.94	3.817
4.96	3.754
4.98	3.693
5	3.633
5.05	3.519
5.1	3.387
5.15	3.261
5.2	3.142
5.25	3.028
5.3	2.919
5.35	2.814
5.4	2.715
5.45	2.62
5.5	2.529
5.55	2.442
5.6	2.358
5.65	2.279
5.7	2.202
5.75	2.129
5.8	2.059
5.85	1.992
5.9	1.927
5.95	1.865
6	1.806
6.05	1.749
6.1	1.694
6.15	1.641
6.2	1.591
6.25	1.542
6.3	1.495
6.35	1.45
6.4	1.407
6.45	1.365
6.5	1.325
6.55	1.286
6.6	1.249
6.65	1.213
6.7	1.178
6.75	1.145
6.8	1.112
6.85	1.081
6.9	1.051
6.95	1.022
7	0.9944
7.05	0.9674
7.1	0.9413
7.15	0.9161
7.2	0.8917
7.25	0.8682
7.3	0.8454
7.35	0.8233
7.4	0.802
7.45	0.7814
7.5	0.7614
7.55	0.7421
7.6	0.7234
7.65	0.7052
7.7	0.6877
7.75	0.6707
7.8	0.6542
7.85	0.6382
7.9	0.6227
7.95	0.6077
8	0.5931
8.05	0.579
8.1	0.5653
8.15	0.552
8.2	0.5391
8.25	0.5265
8.3	0.5144
8.35	0.5026
8.4	0.4911
8.45	0.4799
8.5	0.4691
8.55	0.4586
8.6	0.4483
8.65	0.4384
8.7	0.4287
8.75	0.4193
8.8	0.4102
8.85	0.4013
8.9	0.3926
8.95	0.3842
9	0.376
9.05	0.368
9.1	0.3603
9.15	0.3527
9.2	0.3453
9.25	0.3382
9.3	0.3312
9.35	0.3244
9.4	0.3178
9.45	0.3113
9.5	0.305
9.55	0.2989
9.6	0.2929
9.65	0.2871
9.7	0.2814
9.75	0.2758
9.8	0.2704
9.85	0.2652
9.9	0.26
9.95	0.255
10	0.2501
11	0.1695
12	0.1194
13	8.65E-02
14	6.42E-02
15	4.86E-02
16	3.75E-02
17	2.93E-02
18	2.33E-02
19	1.87E-02
20	1.52E-02
25	6.28E-03
30	3.04E-03
35	1.64E-03
40	9.65E-04
50	3.97E-04
60	1.92E-04
80	6.10E-05
100	2.51E-05
120	1.21E-05
150	4.98E-06
200	1.58E-06
250	6.51E-07
300	3.06E-07
400	1.05E-07
1000	3.51E-09
